ID,HBO1,HHB1,HBO2,HHB2,Thickness,complete
33089,11.0,3.5,43,21,18,False
33090,11.0,3.5,43,21,20,False
33091,11.0,3.5,43,23,10,False
33092,11.0,3.5,43,23,12,False
33093,11.0,3.5,43,23,14,False
33094,11.0,3.5,43,23,16,False
33095,11.0,3.5,43,23,18,False
33096,11.0,3.5,43,23,20,False
33097,11.0,3.5,43,25,10,False
33098,11.0,3.5,43,25,12,False
33099,11.0,3.5,43,25,14,False
33100,11.0,3.5,43,25,16,False
33101,11.0,3.5,43,25,18,False
33102,11.0,3.5,43,25,20,False
33103,11.0,3.5,43,27,10,False
33104,11.0,3.5,43,27,12,False
33105,11.0,3.5,43,27,14,False
33106,11.0,3.5,43,27,16,False
33107,11.0,3.5,43,27,18,False
33108,11.0,3.5,43,27,20,False
33109,11.0,3.5,43,29,10,False
33110,11.0,3.5,43,29,12,False
33111,11.0,3.5,43,29,14,False
33112,11.0,3.5,43,29,16,False
33113,11.0,3.5,43,29,18,False
33114,11.0,3.5,43,29,20,False
33115,11.0,3.5,43,31,10,False
33116,11.0,3.5,43,31,12,False
33117,11.0,3.5,43,31,14,False
33118,11.0,3.5,43,31,16,False
33119,11.0,3.5,43,31,18,False
33120,11.0,3.5,43,31,20,False
33121,11.0,3.5,43,33,10,False
33122,11.0,3.5,43,33,12,False
33123,11.0,3.5,43,33,14,False
33124,11.0,3.5,43,33,16,False
33125,11.0,3.5,43,33,18,False
33126,11.0,3.5,43,33,20,False
33127,11.0,3.5,43,35,10,False
33128,11.0,3.5,43,35,12,False
33129,11.0,3.5,43,35,14,False
33130,11.0,3.5,43,35,16,False
33131,11.0,3.5,43,35,18,False
33132,11.0,3.5,43,35,20,False
33133,11.0,3.5,46,15,10,False
33134,11.0,3.5,46,15,12,False
33135,11.0,3.5,46,15,14,False
33136,11.0,3.5,46,15,16,False
33137,11.0,3.5,46,15,18,False
33138,11.0,3.5,46,15,20,False
33139,11.0,3.5,46,17,10,False
33140,11.0,3.5,46,17,12,False
33141,11.0,3.5,46,17,14,False
33142,11.0,3.5,46,17,16,False
33143,11.0,3.5,46,17,18,False
33144,11.0,3.5,46,17,20,False
33145,11.0,3.5,46,19,10,False
33146,11.0,3.5,46,19,12,False
33147,11.0,3.5,46,19,14,False
33148,11.0,3.5,46,19,16,False
33149,11.0,3.5,46,19,18,False
33150,11.0,3.5,46,19,20,False
33151,11.0,3.5,46,21,10,False
33152,11.0,3.5,46,21,12,False
33153,11.0,3.5,46,21,14,False
33154,11.0,3.5,46,21,16,False
33155,11.0,3.5,46,21,18,False
33156,11.0,3.5,46,21,20,False
33157,11.0,3.5,46,23,10,False
33158,11.0,3.5,46,23,12,False
33159,11.0,3.5,46,23,14,False
33160,11.0,3.5,46,23,16,False
33161,11.0,3.5,46,23,18,False
33162,11.0,3.5,46,23,20,False
33163,11.0,3.5,46,25,10,False
33164,11.0,3.5,46,25,12,False
33165,11.0,3.5,46,25,14,False
33166,11.0,3.5,46,25,16,False
33167,11.0,3.5,46,25,18,False
33168,11.0,3.5,46,25,20,False
33169,11.0,3.5,46,27,10,False
33170,11.0,3.5,46,27,12,False
33171,11.0,3.5,46,27,14,False
33172,11.0,3.5,46,27,16,False
33173,11.0,3.5,46,27,18,False
33174,11.0,3.5,46,27,20,False
33175,11.0,3.5,46,29,10,False
33176,11.0,3.5,46,29,12,False
33177,11.0,3.5,46,29,14,False
33178,11.0,3.5,46,29,16,False
33179,11.0,3.5,46,29,18,False
33180,11.0,3.5,46,29,20,False
33181,11.0,3.5,46,31,10,False
33182,11.0,3.5,46,31,12,False
33183,11.0,3.5,46,31,14,False
33184,11.0,3.5,46,31,16,False
33185,11.0,3.5,46,31,18,False
33186,11.0,3.5,46,31,20,False
33187,11.0,3.5,46,33,10,False
33188,11.0,3.5,46,33,12,False
33189,11.0,3.5,46,33,14,False
33190,11.0,3.5,46,33,16,False
33191,11.0,3.5,46,33,18,False
33192,11.0,3.5,46,33,20,False
33193,11.0,3.5,46,35,10,False
33194,11.0,3.5,46,35,12,False
33195,11.0,3.5,46,35,14,False
33196,11.0,3.5,46,35,16,False
33197,11.0,3.5,46,35,18,False
33198,11.0,3.5,46,35,20,False
33199,11.0,3.5,49,15,10,False
33200,11.0,3.5,49,15,12,False
33201,11.0,3.5,49,15,14,False
33202,11.0,3.5,49,15,16,False
33203,11.0,3.5,49,15,18,False
33204,11.0,3.5,49,15,20,False
33205,11.0,3.5,49,17,10,False
33206,11.0,3.5,49,17,12,False
33207,11.0,3.5,49,17,14,False
33208,11.0,3.5,49,17,16,False
33209,11.0,3.5,49,17,18,False
33210,11.0,3.5,49,17,20,False
33211,11.0,3.5,49,19,10,False
33212,11.0,3.5,49,19,12,False
33213,11.0,3.5,49,19,14,False
33214,11.0,3.5,49,19,16,False
33215,11.0,3.5,49,19,18,False
33216,11.0,3.5,49,19,20,False
33217,11.0,3.5,49,21,10,False
33218,11.0,3.5,49,21,12,False
33219,11.0,3.5,49,21,14,False
33220,11.0,3.5,49,21,16,False
33221,11.0,3.5,49,21,18,False
33222,11.0,3.5,49,21,20,False
33223,11.0,3.5,49,23,10,False
33224,11.0,3.5,49,23,12,False
33225,11.0,3.5,49,23,14,False
33226,11.0,3.5,49,23,16,False
33227,11.0,3.5,49,23,18,False
33228,11.0,3.5,49,23,20,False
33229,11.0,3.5,49,25,10,False
33230,11.0,3.5,49,25,12,False
33231,11.0,3.5,49,25,14,False
33232,11.0,3.5,49,25,16,False
33233,11.0,3.5,49,25,18,False
33234,11.0,3.5,49,25,20,False
33235,11.0,3.5,49,27,10,False
33236,11.0,3.5,49,27,12,False
33237,11.0,3.5,49,27,14,False
33238,11.0,3.5,49,27,16,False
33239,11.0,3.5,49,27,18,False
33240,11.0,3.5,49,27,20,False
33241,11.0,3.5,49,29,10,False
33242,11.0,3.5,49,29,12,False
33243,11.0,3.5,49,29,14,False
33244,11.0,3.5,49,29,16,False
33245,11.0,3.5,49,29,18,False
33246,11.0,3.5,49,29,20,False
33247,11.0,3.5,49,31,10,False
33248,11.0,3.5,49,31,12,False
33249,11.0,3.5,49,31,14,False
33250,11.0,3.5,49,31,16,False
33251,11.0,3.5,49,31,18,False
33252,11.0,3.5,49,31,20,False
33253,11.0,3.5,49,33,10,False
33254,11.0,3.5,49,33,12,False
33255,11.0,3.5,49,33,14,False
33256,11.0,3.5,49,33,16,False
33257,11.0,3.5,49,33,18,False
33258,11.0,3.5,49,33,20,False
33259,11.0,3.5,49,35,10,False
33260,11.0,3.5,49,35,12,False
33261,11.0,3.5,49,35,14,False
33262,11.0,3.5,49,35,16,False
33263,11.0,3.5,49,35,18,False
33264,11.0,3.5,49,35,20,False
33265,11.0,3.5,52,15,10,False
33266,11.0,3.5,52,15,12,False
33267,11.0,3.5,52,15,14,False
33268,11.0,3.5,52,15,16,False
33269,11.0,3.5,52,15,18,False
33270,11.0,3.5,52,15,20,False
33271,11.0,3.5,52,17,10,False
33272,11.0,3.5,52,17,12,False
33273,11.0,3.5,52,17,14,False
33274,11.0,3.5,52,17,16,False
33275,11.0,3.5,52,17,18,False
33276,11.0,3.5,52,17,20,False
33277,11.0,3.5,52,19,10,False
33278,11.0,3.5,52,19,12,False
33279,11.0,3.5,52,19,14,False
33280,11.0,3.5,52,19,16,False
33281,11.0,3.5,52,19,18,False
33282,11.0,3.5,52,19,20,False
33283,11.0,3.5,52,21,10,False
33284,11.0,3.5,52,21,12,False
33285,11.0,3.5,52,21,14,False
33286,11.0,3.5,52,21,16,False
33287,11.0,3.5,52,21,18,False
33288,11.0,3.5,52,21,20,False
33289,11.0,3.5,52,23,10,False
33290,11.0,3.5,52,23,12,False
33291,11.0,3.5,52,23,14,False
33292,11.0,3.5,52,23,16,False
33293,11.0,3.5,52,23,18,False
33294,11.0,3.5,52,23,20,False
33295,11.0,3.5,52,25,10,False
33296,11.0,3.5,52,25,12,False
33297,11.0,3.5,52,25,14,False
33298,11.0,3.5,52,25,16,False
33299,11.0,3.5,52,25,18,False
33300,11.0,3.5,52,25,20,False
33301,11.0,3.5,52,27,10,False
33302,11.0,3.5,52,27,12,False
33303,11.0,3.5,52,27,14,False
33304,11.0,3.5,52,27,16,False
33305,11.0,3.5,52,27,18,False
33306,11.0,3.5,52,27,20,False
33307,11.0,3.5,52,29,10,False
33308,11.0,3.5,52,29,12,False
33309,11.0,3.5,52,29,14,False
33310,11.0,3.5,52,29,16,False
33311,11.0,3.5,52,29,18,False
33312,11.0,3.5,52,29,20,False
33313,11.0,3.5,52,31,10,False
33314,11.0,3.5,52,31,12,False
33315,11.0,3.5,52,31,14,False
33316,11.0,3.5,52,31,16,False
33317,11.0,3.5,52,31,18,False
33318,11.0,3.5,52,31,20,False
33319,11.0,3.5,52,33,10,False
33320,11.0,3.5,52,33,12,False
33321,11.0,3.5,52,33,14,False
33322,11.0,3.5,52,33,16,False
33323,11.0,3.5,52,33,18,False
33324,11.0,3.5,52,33,20,False
33325,11.0,3.5,52,35,10,False
33326,11.0,3.5,52,35,12,False
33327,11.0,3.5,52,35,14,False
33328,11.0,3.5,52,35,16,False
33329,11.0,3.5,52,35,18,False
33330,11.0,3.5,52,35,20,False
33331,11.0,3.5,55,15,10,False
33332,11.0,3.5,55,15,12,False
33333,11.0,3.5,55,15,14,False
33334,11.0,3.5,55,15,16,False
33335,11.0,3.5,55,15,18,False
33336,11.0,3.5,55,15,20,False
33337,11.0,3.5,55,17,10,False
33338,11.0,3.5,55,17,12,False
33339,11.0,3.5,55,17,14,False
33340,11.0,3.5,55,17,16,False
33341,11.0,3.5,55,17,18,False
33342,11.0,3.5,55,17,20,False
33343,11.0,3.5,55,19,10,False
33344,11.0,3.5,55,19,12,False
33345,11.0,3.5,55,19,14,False
33346,11.0,3.5,55,19,16,False
33347,11.0,3.5,55,19,18,False
33348,11.0,3.5,55,19,20,False
33349,11.0,3.5,55,21,10,False
33350,11.0,3.5,55,21,12,False
33351,11.0,3.5,55,21,14,False
33352,11.0,3.5,55,21,16,False
33353,11.0,3.5,55,21,18,False
33354,11.0,3.5,55,21,20,False
33355,11.0,3.5,55,23,10,False
33356,11.0,3.5,55,23,12,False
33357,11.0,3.5,55,23,14,False
33358,11.0,3.5,55,23,16,False
33359,11.0,3.5,55,23,18,False
33360,11.0,3.5,55,23,20,False
33361,11.0,3.5,55,25,10,False
33362,11.0,3.5,55,25,12,False
33363,11.0,3.5,55,25,14,False
33364,11.0,3.5,55,25,16,False
33365,11.0,3.5,55,25,18,False
33366,11.0,3.5,55,25,20,False
33367,11.0,3.5,55,27,10,False
33368,11.0,3.5,55,27,12,False
33369,11.0,3.5,55,27,14,False
33370,11.0,3.5,55,27,16,False
33371,11.0,3.5,55,27,18,False
33372,11.0,3.5,55,27,20,False
33373,11.0,3.5,55,29,10,False
33374,11.0,3.5,55,29,12,False
33375,11.0,3.5,55,29,14,False
33376,11.0,3.5,55,29,16,False
33377,11.0,3.5,55,29,18,False
33378,11.0,3.5,55,29,20,False
33379,11.0,3.5,55,31,10,False
33380,11.0,3.5,55,31,12,False
33381,11.0,3.5,55,31,14,False
33382,11.0,3.5,55,31,16,False
33383,11.0,3.5,55,31,18,False
33384,11.0,3.5,55,31,20,False
33385,11.0,3.5,55,33,10,False
33386,11.0,3.5,55,33,12,False
33387,11.0,3.5,55,33,14,False
33388,11.0,3.5,55,33,16,False
33389,11.0,3.5,55,33,18,False
33390,11.0,3.5,55,33,20,False
33391,11.0,3.5,55,35,10,False
33392,11.0,3.5,55,35,12,False
33393,11.0,3.5,55,35,14,False
33394,11.0,3.5,55,35,16,False
33395,11.0,3.5,55,35,18,False
33396,11.0,3.5,55,35,20,False
33397,11.0,4.5,25,15,10,False
33398,11.0,4.5,25,15,12,False
33399,11.0,4.5,25,15,14,False
33400,11.0,4.5,25,15,16,False
33401,11.0,4.5,25,15,18,False
33402,11.0,4.5,25,15,20,False
33403,11.0,4.5,25,17,10,False
33404,11.0,4.5,25,17,12,False
33405,11.0,4.5,25,17,14,False
33406,11.0,4.5,25,17,16,False
33407,11.0,4.5,25,17,18,False
33408,11.0,4.5,25,17,20,False
33409,11.0,4.5,25,19,10,False
33410,11.0,4.5,25,19,12,False
33411,11.0,4.5,25,19,14,False
33412,11.0,4.5,25,19,16,False
33413,11.0,4.5,25,19,18,False
33414,11.0,4.5,25,19,20,False
33415,11.0,4.5,25,21,10,False
33416,11.0,4.5,25,21,12,False
33417,11.0,4.5,25,21,14,False
33418,11.0,4.5,25,21,16,False
33419,11.0,4.5,25,21,18,False
33420,11.0,4.5,25,21,20,False
33421,11.0,4.5,25,23,10,False
33422,11.0,4.5,25,23,12,False
33423,11.0,4.5,25,23,14,False
33424,11.0,4.5,25,23,16,False
33425,11.0,4.5,25,23,18,False
33426,11.0,4.5,25,23,20,False
33427,11.0,4.5,25,25,10,False
33428,11.0,4.5,25,25,12,False
33429,11.0,4.5,25,25,14,False
33430,11.0,4.5,25,25,16,False
33431,11.0,4.5,25,25,18,False
33432,11.0,4.5,25,25,20,False
33433,11.0,4.5,25,27,10,False
33434,11.0,4.5,25,27,12,False
33435,11.0,4.5,25,27,14,False
33436,11.0,4.5,25,27,16,False
33437,11.0,4.5,25,27,18,False
33438,11.0,4.5,25,27,20,False
33439,11.0,4.5,25,29,10,False
33440,11.0,4.5,25,29,12,False
33441,11.0,4.5,25,29,14,False
33442,11.0,4.5,25,29,16,False
33443,11.0,4.5,25,29,18,False
33444,11.0,4.5,25,29,20,False
33445,11.0,4.5,25,31,10,False
33446,11.0,4.5,25,31,12,False
33447,11.0,4.5,25,31,14,False
33448,11.0,4.5,25,31,16,False
33449,11.0,4.5,25,31,18,False
33450,11.0,4.5,25,31,20,False
33451,11.0,4.5,25,33,10,False
33452,11.0,4.5,25,33,12,False
33453,11.0,4.5,25,33,14,False
33454,11.0,4.5,25,33,16,False
33455,11.0,4.5,25,33,18,False
33456,11.0,4.5,25,33,20,False
33457,11.0,4.5,25,35,10,False
33458,11.0,4.5,25,35,12,False
33459,11.0,4.5,25,35,14,False
33460,11.0,4.5,25,35,16,False
33461,11.0,4.5,25,35,18,False
33462,11.0,4.5,25,35,20,False
33463,11.0,4.5,28,15,10,False
33464,11.0,4.5,28,15,12,False
33465,11.0,4.5,28,15,14,False
33466,11.0,4.5,28,15,16,False
33467,11.0,4.5,28,15,18,False
33468,11.0,4.5,28,15,20,False
33469,11.0,4.5,28,17,10,False
33470,11.0,4.5,28,17,12,False
33471,11.0,4.5,28,17,14,False
33472,11.0,4.5,28,17,16,False
33473,11.0,4.5,28,17,18,False
33474,11.0,4.5,28,17,20,False
33475,11.0,4.5,28,19,10,False
33476,11.0,4.5,28,19,12,False
33477,11.0,4.5,28,19,14,False
33478,11.0,4.5,28,19,16,False
33479,11.0,4.5,28,19,18,False
33480,11.0,4.5,28,19,20,False
33481,11.0,4.5,28,21,10,False
33482,11.0,4.5,28,21,12,False
33483,11.0,4.5,28,21,14,False
33484,11.0,4.5,28,21,16,False
33485,11.0,4.5,28,21,18,False
33486,11.0,4.5,28,21,20,False
33487,11.0,4.5,28,23,10,False
33488,11.0,4.5,28,23,12,False
33489,11.0,4.5,28,23,14,False
33490,11.0,4.5,28,23,16,False
33491,11.0,4.5,28,23,18,False
33492,11.0,4.5,28,23,20,False
33493,11.0,4.5,28,25,10,False
33494,11.0,4.5,28,25,12,False
33495,11.0,4.5,28,25,14,False
33496,11.0,4.5,28,25,16,False
33497,11.0,4.5,28,25,18,False
33498,11.0,4.5,28,25,20,False
33499,11.0,4.5,28,27,10,False
33500,11.0,4.5,28,27,12,False
33501,11.0,4.5,28,27,14,False
33502,11.0,4.5,28,27,16,False
33503,11.0,4.5,28,27,18,False
33504,11.0,4.5,28,27,20,False
33505,11.0,4.5,28,29,10,False
33506,11.0,4.5,28,29,12,False
33507,11.0,4.5,28,29,14,False
33508,11.0,4.5,28,29,16,False
33509,11.0,4.5,28,29,18,False
33510,11.0,4.5,28,29,20,False
33511,11.0,4.5,28,31,10,False
33512,11.0,4.5,28,31,12,False
33513,11.0,4.5,28,31,14,False
33514,11.0,4.5,28,31,16,False
33515,11.0,4.5,28,31,18,False
33516,11.0,4.5,28,31,20,False
33517,11.0,4.5,28,33,10,False
33518,11.0,4.5,28,33,12,False
33519,11.0,4.5,28,33,14,False
33520,11.0,4.5,28,33,16,False
33521,11.0,4.5,28,33,18,False
33522,11.0,4.5,28,33,20,False
33523,11.0,4.5,28,35,10,False
33524,11.0,4.5,28,35,12,False
33525,11.0,4.5,28,35,14,False
33526,11.0,4.5,28,35,16,False
33527,11.0,4.5,28,35,18,False
33528,11.0,4.5,28,35,20,False
33529,11.0,4.5,31,15,10,False
33530,11.0,4.5,31,15,12,False
33531,11.0,4.5,31,15,14,False
33532,11.0,4.5,31,15,16,False
33533,11.0,4.5,31,15,18,False
33534,11.0,4.5,31,15,20,False
33535,11.0,4.5,31,17,10,False
33536,11.0,4.5,31,17,12,False
33537,11.0,4.5,31,17,14,False
33538,11.0,4.5,31,17,16,False
33539,11.0,4.5,31,17,18,False
33540,11.0,4.5,31,17,20,False
33541,11.0,4.5,31,19,10,False
33542,11.0,4.5,31,19,12,False
33543,11.0,4.5,31,19,14,False
33544,11.0,4.5,31,19,16,False
33545,11.0,4.5,31,19,18,False
33546,11.0,4.5,31,19,20,False
33547,11.0,4.5,31,21,10,False
33548,11.0,4.5,31,21,12,False
33549,11.0,4.5,31,21,14,False
33550,11.0,4.5,31,21,16,False
33551,11.0,4.5,31,21,18,False
33552,11.0,4.5,31,21,20,False
33553,11.0,4.5,31,23,10,False
33554,11.0,4.5,31,23,12,False
33555,11.0,4.5,31,23,14,False
33556,11.0,4.5,31,23,16,False
33557,11.0,4.5,31,23,18,False
33558,11.0,4.5,31,23,20,False
33559,11.0,4.5,31,25,10,False
33560,11.0,4.5,31,25,12,False
33561,11.0,4.5,31,25,14,False
33562,11.0,4.5,31,25,16,False
33563,11.0,4.5,31,25,18,False
33564,11.0,4.5,31,25,20,False
33565,11.0,4.5,31,27,10,False
33566,11.0,4.5,31,27,12,False
33567,11.0,4.5,31,27,14,False
33568,11.0,4.5,31,27,16,False
33569,11.0,4.5,31,27,18,False
33570,11.0,4.5,31,27,20,False
33571,11.0,4.5,31,29,10,False
33572,11.0,4.5,31,29,12,False
33573,11.0,4.5,31,29,14,False
33574,11.0,4.5,31,29,16,False
33575,11.0,4.5,31,29,18,False
33576,11.0,4.5,31,29,20,False
33577,11.0,4.5,31,31,10,False
33578,11.0,4.5,31,31,12,False
33579,11.0,4.5,31,31,14,False
33580,11.0,4.5,31,31,16,False
33581,11.0,4.5,31,31,18,False
33582,11.0,4.5,31,31,20,False
33583,11.0,4.5,31,33,10,False
33584,11.0,4.5,31,33,12,False
33585,11.0,4.5,31,33,14,False
33586,11.0,4.5,31,33,16,False
33587,11.0,4.5,31,33,18,False
33588,11.0,4.5,31,33,20,False
33589,11.0,4.5,31,35,10,False
33590,11.0,4.5,31,35,12,False
33591,11.0,4.5,31,35,14,False
33592,11.0,4.5,31,35,16,False
33593,11.0,4.5,31,35,18,False
33594,11.0,4.5,31,35,20,False
33595,11.0,4.5,34,15,10,False
33596,11.0,4.5,34,15,12,False
33597,11.0,4.5,34,15,14,False
33598,11.0,4.5,34,15,16,False
33599,11.0,4.5,34,15,18,False
33600,11.0,4.5,34,15,20,False
33601,11.0,4.5,34,17,10,False
33602,11.0,4.5,34,17,12,False
33603,11.0,4.5,34,17,14,False
33604,11.0,4.5,34,17,16,False
33605,11.0,4.5,34,17,18,False
33606,11.0,4.5,34,17,20,False
33607,11.0,4.5,34,19,10,False
33608,11.0,4.5,34,19,12,False
33609,11.0,4.5,34,19,14,False
33610,11.0,4.5,34,19,16,False
33611,11.0,4.5,34,19,18,False
33612,11.0,4.5,34,19,20,False
33613,11.0,4.5,34,21,10,False
33614,11.0,4.5,34,21,12,False
33615,11.0,4.5,34,21,14,False
33616,11.0,4.5,34,21,16,False
33617,11.0,4.5,34,21,18,False
33618,11.0,4.5,34,21,20,False
33619,11.0,4.5,34,23,10,False
33620,11.0,4.5,34,23,12,False
33621,11.0,4.5,34,23,14,False
33622,11.0,4.5,34,23,16,False
33623,11.0,4.5,34,23,18,False
33624,11.0,4.5,34,23,20,False
33625,11.0,4.5,34,25,10,False
33626,11.0,4.5,34,25,12,False
33627,11.0,4.5,34,25,14,False
33628,11.0,4.5,34,25,16,False
33629,11.0,4.5,34,25,18,False
33630,11.0,4.5,34,25,20,False
33631,11.0,4.5,34,27,10,False
33632,11.0,4.5,34,27,12,False
33633,11.0,4.5,34,27,14,False
33634,11.0,4.5,34,27,16,False
33635,11.0,4.5,34,27,18,False
33636,11.0,4.5,34,27,20,False
33637,11.0,4.5,34,29,10,False
33638,11.0,4.5,34,29,12,False
33639,11.0,4.5,34,29,14,False
33640,11.0,4.5,34,29,16,False
33641,11.0,4.5,34,29,18,False
33642,11.0,4.5,34,29,20,False
33643,11.0,4.5,34,31,10,False
33644,11.0,4.5,34,31,12,False
33645,11.0,4.5,34,31,14,False
33646,11.0,4.5,34,31,16,False
33647,11.0,4.5,34,31,18,False
33648,11.0,4.5,34,31,20,False
33649,11.0,4.5,34,33,10,False
33650,11.0,4.5,34,33,12,False
33651,11.0,4.5,34,33,14,False
33652,11.0,4.5,34,33,16,False
33653,11.0,4.5,34,33,18,False
33654,11.0,4.5,34,33,20,False
33655,11.0,4.5,34,35,10,False
33656,11.0,4.5,34,35,12,False
33657,11.0,4.5,34,35,14,False
33658,11.0,4.5,34,35,16,False
33659,11.0,4.5,34,35,18,False
33660,11.0,4.5,34,35,20,False
33661,11.0,4.5,37,15,10,False
33662,11.0,4.5,37,15,12,False
33663,11.0,4.5,37,15,14,False
33664,11.0,4.5,37,15,16,False
33665,11.0,4.5,37,15,18,False
33666,11.0,4.5,37,15,20,False
33667,11.0,4.5,37,17,10,False
33668,11.0,4.5,37,17,12,False
33669,11.0,4.5,37,17,14,False
33670,11.0,4.5,37,17,16,False
33671,11.0,4.5,37,17,18,False
33672,11.0,4.5,37,17,20,False
33673,11.0,4.5,37,19,10,False
33674,11.0,4.5,37,19,12,False
33675,11.0,4.5,37,19,14,False
33676,11.0,4.5,37,19,16,False
