ID,HBO1,HHB1,HBO2,HHB2,Thickness,complete
55033,14.0,11.5,49,33,10,False
55034,14.0,11.5,49,33,12,False
55035,14.0,11.5,49,33,14,False
55036,14.0,11.5,49,33,16,False
55037,14.0,11.5,49,33,18,False
55038,14.0,11.5,49,33,20,False
55039,14.0,11.5,49,35,10,False
55040,14.0,11.5,49,35,12,False
55041,14.0,11.5,49,35,14,False
55042,14.0,11.5,49,35,16,False
55043,14.0,11.5,49,35,18,False
55044,14.0,11.5,49,35,20,False
55045,14.0,11.5,52,15,10,False
55046,14.0,11.5,52,15,12,False
55047,14.0,11.5,52,15,14,False
55048,14.0,11.5,52,15,16,False
55049,14.0,11.5,52,15,18,False
55050,14.0,11.5,52,15,20,False
55051,14.0,11.5,52,17,10,False
55052,14.0,11.5,52,17,12,False
55053,14.0,11.5,52,17,14,False
55054,14.0,11.5,52,17,16,False
55055,14.0,11.5,52,17,18,False
55056,14.0,11.5,52,17,20,False
55057,14.0,11.5,52,19,10,False
55058,14.0,11.5,52,19,12,False
55059,14.0,11.5,52,19,14,False
55060,14.0,11.5,52,19,16,False
55061,14.0,11.5,52,19,18,False
55062,14.0,11.5,52,19,20,False
55063,14.0,11.5,52,21,10,False
55064,14.0,11.5,52,21,12,False
55065,14.0,11.5,52,21,14,False
55066,14.0,11.5,52,21,16,False
55067,14.0,11.5,52,21,18,False
55068,14.0,11.5,52,21,20,False
55069,14.0,11.5,52,23,10,False
55070,14.0,11.5,52,23,12,False
55071,14.0,11.5,52,23,14,False
55072,14.0,11.5,52,23,16,False
55073,14.0,11.5,52,23,18,False
55074,14.0,11.5,52,23,20,False
55075,14.0,11.5,52,25,10,False
55076,14.0,11.5,52,25,12,False
55077,14.0,11.5,52,25,14,False
55078,14.0,11.5,52,25,16,False
55079,14.0,11.5,52,25,18,False
55080,14.0,11.5,52,25,20,False
55081,14.0,11.5,52,27,10,False
55082,14.0,11.5,52,27,12,False
55083,14.0,11.5,52,27,14,False
55084,14.0,11.5,52,27,16,False
55085,14.0,11.5,52,27,18,False
55086,14.0,11.5,52,27,20,False
55087,14.0,11.5,52,29,10,False
55088,14.0,11.5,52,29,12,False
55089,14.0,11.5,52,29,14,False
55090,14.0,11.5,52,29,16,False
55091,14.0,11.5,52,29,18,False
55092,14.0,11.5,52,29,20,False
55093,14.0,11.5,52,31,10,False
55094,14.0,11.5,52,31,12,False
55095,14.0,11.5,52,31,14,False
55096,14.0,11.5,52,31,16,False
55097,14.0,11.5,52,31,18,False
55098,14.0,11.5,52,31,20,False
55099,14.0,11.5,52,33,10,False
55100,14.0,11.5,52,33,12,False
55101,14.0,11.5,52,33,14,False
55102,14.0,11.5,52,33,16,False
55103,14.0,11.5,52,33,18,False
55104,14.0,11.5,52,33,20,False
55105,14.0,11.5,52,35,10,False
55106,14.0,11.5,52,35,12,False
55107,14.0,11.5,52,35,14,False
55108,14.0,11.5,52,35,16,False
55109,14.0,11.5,52,35,18,False
55110,14.0,11.5,52,35,20,False
55111,14.0,11.5,55,15,10,False
55112,14.0,11.5,55,15,12,False
55113,14.0,11.5,55,15,14,False
55114,14.0,11.5,55,15,16,False
55115,14.0,11.5,55,15,18,False
55116,14.0,11.5,55,15,20,False
55117,14.0,11.5,55,17,10,False
55118,14.0,11.5,55,17,12,False
55119,14.0,11.5,55,17,14,False
55120,14.0,11.5,55,17,16,False
55121,14.0,11.5,55,17,18,False
55122,14.0,11.5,55,17,20,False
55123,14.0,11.5,55,19,10,False
55124,14.0,11.5,55,19,12,False
55125,14.0,11.5,55,19,14,False
55126,14.0,11.5,55,19,16,False
55127,14.0,11.5,55,19,18,False
55128,14.0,11.5,55,19,20,False
55129,14.0,11.5,55,21,10,False
55130,14.0,11.5,55,21,12,False
55131,14.0,11.5,55,21,14,False
55132,14.0,11.5,55,21,16,False
55133,14.0,11.5,55,21,18,False
55134,14.0,11.5,55,21,20,False
55135,14.0,11.5,55,23,10,False
55136,14.0,11.5,55,23,12,False
55137,14.0,11.5,55,23,14,False
55138,14.0,11.5,55,23,16,False
55139,14.0,11.5,55,23,18,False
55140,14.0,11.5,55,23,20,False
55141,14.0,11.5,55,25,10,False
55142,14.0,11.5,55,25,12,False
55143,14.0,11.5,55,25,14,False
55144,14.0,11.5,55,25,16,False
55145,14.0,11.5,55,25,18,False
55146,14.0,11.5,55,25,20,False
55147,14.0,11.5,55,27,10,False
55148,14.0,11.5,55,27,12,False
55149,14.0,11.5,55,27,14,False
55150,14.0,11.5,55,27,16,False
55151,14.0,11.5,55,27,18,False
55152,14.0,11.5,55,27,20,False
55153,14.0,11.5,55,29,10,False
55154,14.0,11.5,55,29,12,False
55155,14.0,11.5,55,29,14,False
55156,14.0,11.5,55,29,16,False
55157,14.0,11.5,55,29,18,False
55158,14.0,11.5,55,29,20,False
55159,14.0,11.5,55,31,10,False
55160,14.0,11.5,55,31,12,False
55161,14.0,11.5,55,31,14,False
55162,14.0,11.5,55,31,16,False
55163,14.0,11.5,55,31,18,False
55164,14.0,11.5,55,31,20,False
55165,14.0,11.5,55,33,10,False
55166,14.0,11.5,55,33,12,False
55167,14.0,11.5,55,33,14,False
55168,14.0,11.5,55,33,16,False
55169,14.0,11.5,55,33,18,False
55170,14.0,11.5,55,33,20,False
55171,14.0,11.5,55,35,10,False
55172,14.0,11.5,55,35,12,False
55173,14.0,11.5,55,35,14,False
55174,14.0,11.5,55,35,16,False
55175,14.0,11.5,55,35,18,False
55176,14.0,11.5,55,35,20,False
55177,14.0,12.5,25,15,10,False
55178,14.0,12.5,25,15,12,False
55179,14.0,12.5,25,15,14,False
55180,14.0,12.5,25,15,16,False
55181,14.0,12.5,25,15,18,False
55182,14.0,12.5,25,15,20,False
55183,14.0,12.5,25,17,10,False
55184,14.0,12.5,25,17,12,False
55185,14.0,12.5,25,17,14,False
55186,14.0,12.5,25,17,16,False
55187,14.0,12.5,25,17,18,False
55188,14.0,12.5,25,17,20,False
55189,14.0,12.5,25,19,10,False
55190,14.0,12.5,25,19,12,False
55191,14.0,12.5,25,19,14,False
55192,14.0,12.5,25,19,16,False
55193,14.0,12.5,25,19,18,False
55194,14.0,12.5,25,19,20,False
55195,14.0,12.5,25,21,10,False
55196,14.0,12.5,25,21,12,False
55197,14.0,12.5,25,21,14,False
55198,14.0,12.5,25,21,16,False
55199,14.0,12.5,25,21,18,False
55200,14.0,12.5,25,21,20,False
55201,14.0,12.5,25,23,10,False
55202,14.0,12.5,25,23,12,False
55203,14.0,12.5,25,23,14,False
55204,14.0,12.5,25,23,16,False
55205,14.0,12.5,25,23,18,False
55206,14.0,12.5,25,23,20,False
55207,14.0,12.5,25,25,10,False
55208,14.0,12.5,25,25,12,False
55209,14.0,12.5,25,25,14,False
55210,14.0,12.5,25,25,16,False
55211,14.0,12.5,25,25,18,False
55212,14.0,12.5,25,25,20,False
55213,14.0,12.5,25,27,10,False
55214,14.0,12.5,25,27,12,False
55215,14.0,12.5,25,27,14,False
55216,14.0,12.5,25,27,16,False
55217,14.0,12.5,25,27,18,False
55218,14.0,12.5,25,27,20,False
55219,14.0,12.5,25,29,10,False
55220,14.0,12.5,25,29,12,False
55221,14.0,12.5,25,29,14,False
55222,14.0,12.5,25,29,16,False
55223,14.0,12.5,25,29,18,False
55224,14.0,12.5,25,29,20,False
55225,14.0,12.5,25,31,10,False
55226,14.0,12.5,25,31,12,False
55227,14.0,12.5,25,31,14,False
55228,14.0,12.5,25,31,16,False
55229,14.0,12.5,25,31,18,False
55230,14.0,12.5,25,31,20,False
55231,14.0,12.5,25,33,10,False
55232,14.0,12.5,25,33,12,False
55233,14.0,12.5,25,33,14,False
55234,14.0,12.5,25,33,16,False
55235,14.0,12.5,25,33,18,False
55236,14.0,12.5,25,33,20,False
55237,14.0,12.5,25,35,10,False
55238,14.0,12.5,25,35,12,False
55239,14.0,12.5,25,35,14,False
55240,14.0,12.5,25,35,16,False
55241,14.0,12.5,25,35,18,False
55242,14.0,12.5,25,35,20,False
55243,14.0,12.5,28,15,10,False
55244,14.0,12.5,28,15,12,False
55245,14.0,12.5,28,15,14,False
55246,14.0,12.5,28,15,16,False
55247,14.0,12.5,28,15,18,False
55248,14.0,12.5,28,15,20,False
55249,14.0,12.5,28,17,10,False
55250,14.0,12.5,28,17,12,False
55251,14.0,12.5,28,17,14,False
55252,14.0,12.5,28,17,16,False
55253,14.0,12.5,28,17,18,False
55254,14.0,12.5,28,17,20,False
55255,14.0,12.5,28,19,10,False
55256,14.0,12.5,28,19,12,False
55257,14.0,12.5,28,19,14,False
55258,14.0,12.5,28,19,16,False
55259,14.0,12.5,28,19,18,False
55260,14.0,12.5,28,19,20,False
55261,14.0,12.5,28,21,10,False
55262,14.0,12.5,28,21,12,False
55263,14.0,12.5,28,21,14,False
55264,14.0,12.5,28,21,16,False
55265,14.0,12.5,28,21,18,False
55266,14.0,12.5,28,21,20,False
55267,14.0,12.5,28,23,10,False
55268,14.0,12.5,28,23,12,False
55269,14.0,12.5,28,23,14,False
55270,14.0,12.5,28,23,16,False
55271,14.0,12.5,28,23,18,False
55272,14.0,12.5,28,23,20,False
55273,14.0,12.5,28,25,10,False
55274,14.0,12.5,28,25,12,False
55275,14.0,12.5,28,25,14,False
55276,14.0,12.5,28,25,16,False
55277,14.0,12.5,28,25,18,False
55278,14.0,12.5,28,25,20,False
55279,14.0,12.5,28,27,10,False
55280,14.0,12.5,28,27,12,False
55281,14.0,12.5,28,27,14,False
55282,14.0,12.5,28,27,16,False
55283,14.0,12.5,28,27,18,False
55284,14.0,12.5,28,27,20,False
55285,14.0,12.5,28,29,10,False
55286,14.0,12.5,28,29,12,False
55287,14.0,12.5,28,29,14,False
55288,14.0,12.5,28,29,16,False
55289,14.0,12.5,28,29,18,False
55290,14.0,12.5,28,29,20,False
55291,14.0,12.5,28,31,10,False
55292,14.0,12.5,28,31,12,False
55293,14.0,12.5,28,31,14,False
55294,14.0,12.5,28,31,16,False
55295,14.0,12.5,28,31,18,False
55296,14.0,12.5,28,31,20,False
55297,14.0,12.5,28,33,10,False
55298,14.0,12.5,28,33,12,False
55299,14.0,12.5,28,33,14,False
55300,14.0,12.5,28,33,16,False
55301,14.0,12.5,28,33,18,False
55302,14.0,12.5,28,33,20,False
55303,14.0,12.5,28,35,10,False
55304,14.0,12.5,28,35,12,False
55305,14.0,12.5,28,35,14,False
55306,14.0,12.5,28,35,16,False
55307,14.0,12.5,28,35,18,False
55308,14.0,12.5,28,35,20,False
55309,14.0,12.5,31,15,10,False
55310,14.0,12.5,31,15,12,False
55311,14.0,12.5,31,15,14,False
55312,14.0,12.5,31,15,16,False
55313,14.0,12.5,31,15,18,False
55314,14.0,12.5,31,15,20,False
55315,14.0,12.5,31,17,10,False
55316,14.0,12.5,31,17,12,False
55317,14.0,12.5,31,17,14,False
55318,14.0,12.5,31,17,16,False
55319,14.0,12.5,31,17,18,False
55320,14.0,12.5,31,17,20,False
55321,14.0,12.5,31,19,10,False
55322,14.0,12.5,31,19,12,False
55323,14.0,12.5,31,19,14,False
55324,14.0,12.5,31,19,16,False
55325,14.0,12.5,31,19,18,False
55326,14.0,12.5,31,19,20,False
55327,14.0,12.5,31,21,10,False
55328,14.0,12.5,31,21,12,False
55329,14.0,12.5,31,21,14,False
55330,14.0,12.5,31,21,16,False
55331,14.0,12.5,31,21,18,False
55332,14.0,12.5,31,21,20,False
55333,14.0,12.5,31,23,10,False
55334,14.0,12.5,31,23,12,False
55335,14.0,12.5,31,23,14,False
55336,14.0,12.5,31,23,16,False
55337,14.0,12.5,31,23,18,False
55338,14.0,12.5,31,23,20,False
55339,14.0,12.5,31,25,10,False
55340,14.0,12.5,31,25,12,False
55341,14.0,12.5,31,25,14,False
55342,14.0,12.5,31,25,16,False
55343,14.0,12.5,31,25,18,False
55344,14.0,12.5,31,25,20,False
55345,14.0,12.5,31,27,10,False
55346,14.0,12.5,31,27,12,False
55347,14.0,12.5,31,27,14,False
55348,14.0,12.5,31,27,16,False
55349,14.0,12.5,31,27,18,False
55350,14.0,12.5,31,27,20,False
55351,14.0,12.5,31,29,10,False
55352,14.0,12.5,31,29,12,False
55353,14.0,12.5,31,29,14,False
55354,14.0,12.5,31,29,16,False
55355,14.0,12.5,31,29,18,False
55356,14.0,12.5,31,29,20,False
55357,14.0,12.5,31,31,10,False
55358,14.0,12.5,31,31,12,False
55359,14.0,12.5,31,31,14,False
55360,14.0,12.5,31,31,16,False
55361,14.0,12.5,31,31,18,False
55362,14.0,12.5,31,31,20,False
55363,14.0,12.5,31,33,10,False
55364,14.0,12.5,31,33,12,False
55365,14.0,12.5,31,33,14,False
55366,14.0,12.5,31,33,16,False
55367,14.0,12.5,31,33,18,False
55368,14.0,12.5,31,33,20,False
55369,14.0,12.5,31,35,10,False
55370,14.0,12.5,31,35,12,False
55371,14.0,12.5,31,35,14,False
55372,14.0,12.5,31,35,16,False
55373,14.0,12.5,31,35,18,False
55374,14.0,12.5,31,35,20,False
55375,14.0,12.5,34,15,10,False
55376,14.0,12.5,34,15,12,False
55377,14.0,12.5,34,15,14,False
55378,14.0,12.5,34,15,16,False
55379,14.0,12.5,34,15,18,False
55380,14.0,12.5,34,15,20,False
55381,14.0,12.5,34,17,10,False
55382,14.0,12.5,34,17,12,False
55383,14.0,12.5,34,17,14,False
55384,14.0,12.5,34,17,16,False
55385,14.0,12.5,34,17,18,False
55386,14.0,12.5,34,17,20,False
55387,14.0,12.5,34,19,10,False
55388,14.0,12.5,34,19,12,False
55389,14.0,12.5,34,19,14,False
55390,14.0,12.5,34,19,16,False
55391,14.0,12.5,34,19,18,False
55392,14.0,12.5,34,19,20,False
55393,14.0,12.5,34,21,10,False
55394,14.0,12.5,34,21,12,False
55395,14.0,12.5,34,21,14,False
55396,14.0,12.5,34,21,16,False
55397,14.0,12.5,34,21,18,False
55398,14.0,12.5,34,21,20,False
55399,14.0,12.5,34,23,10,False
55400,14.0,12.5,34,23,12,False
55401,14.0,12.5,34,23,14,False
55402,14.0,12.5,34,23,16,False
55403,14.0,12.5,34,23,18,False
55404,14.0,12.5,34,23,20,False
55405,14.0,12.5,34,25,10,False
55406,14.0,12.5,34,25,12,False
55407,14.0,12.5,34,25,14,False
55408,14.0,12.5,34,25,16,False
55409,14.0,12.5,34,25,18,False
55410,14.0,12.5,34,25,20,False
55411,14.0,12.5,34,27,10,False
55412,14.0,12.5,34,27,12,False
55413,14.0,12.5,34,27,14,False
55414,14.0,12.5,34,27,16,False
55415,14.0,12.5,34,27,18,False
55416,14.0,12.5,34,27,20,False
55417,14.0,12.5,34,29,10,False
55418,14.0,12.5,34,29,12,False
55419,14.0,12.5,34,29,14,False
55420,14.0,12.5,34,29,16,False
55421,14.0,12.5,34,29,18,False
55422,14.0,12.5,34,29,20,False
55423,14.0,12.5,34,31,10,False
55424,14.0,12.5,34,31,12,False
55425,14.0,12.5,34,31,14,False
55426,14.0,12.5,34,31,16,False
55427,14.0,12.5,34,31,18,False
55428,14.0,12.5,34,31,20,False
55429,14.0,12.5,34,33,10,False
55430,14.0,12.5,34,33,12,False
55431,14.0,12.5,34,33,14,False
55432,14.0,12.5,34,33,16,False
55433,14.0,12.5,34,33,18,False
55434,14.0,12.5,34,33,20,False
55435,14.0,12.5,34,35,10,False
55436,14.0,12.5,34,35,12,False
55437,14.0,12.5,34,35,14,False
55438,14.0,12.5,34,35,16,False
55439,14.0,12.5,34,35,18,False
55440,14.0,12.5,34,35,20,False
55441,14.0,12.5,37,15,10,False
55442,14.0,12.5,37,15,12,False
55443,14.0,12.5,37,15,14,False
55444,14.0,12.5,37,15,16,False
55445,14.0,12.5,37,15,18,False
55446,14.0,12.5,37,15,20,False
55447,14.0,12.5,37,17,10,False
55448,14.0,12.5,37,17,12,False
55449,14.0,12.5,37,17,14,False
55450,14.0,12.5,37,17,16,False
55451,14.0,12.5,37,17,18,False
55452,14.0,12.5,37,17,20,False
55453,14.0,12.5,37,19,10,False
55454,14.0,12.5,37,19,12,False
55455,14.0,12.5,37,19,14,False
55456,14.0,12.5,37,19,16,False
55457,14.0,12.5,37,19,18,False
55458,14.0,12.5,37,19,20,False
55459,14.0,12.5,37,21,10,False
55460,14.0,12.5,37,21,12,False
55461,14.0,12.5,37,21,14,False
55462,14.0,12.5,37,21,16,False
55463,14.0,12.5,37,21,18,False
55464,14.0,12.5,37,21,20,False
55465,14.0,12.5,37,23,10,False
55466,14.0,12.5,37,23,12,False
55467,14.0,12.5,37,23,14,False
55468,14.0,12.5,37,23,16,False
55469,14.0,12.5,37,23,18,False
55470,14.0,12.5,37,23,20,False
55471,14.0,12.5,37,25,10,False
55472,14.0,12.5,37,25,12,False
55473,14.0,12.5,37,25,14,False
55474,14.0,12.5,37,25,16,False
55475,14.0,12.5,37,25,18,False
55476,14.0,12.5,37,25,20,False
55477,14.0,12.5,37,27,10,False
55478,14.0,12.5,37,27,12,False
55479,14.0,12.5,37,27,14,False
55480,14.0,12.5,37,27,16,False
55481,14.0,12.5,37,27,18,False
55482,14.0,12.5,37,27,20,False
55483,14.0,12.5,37,29,10,False
55484,14.0,12.5,37,29,12,False
55485,14.0,12.5,37,29,14,False
55486,14.0,12.5,37,29,16,False
55487,14.0,12.5,37,29,18,False
55488,14.0,12.5,37,29,20,False
55489,14.0,12.5,37,31,10,False
55490,14.0,12.5,37,31,12,False
55491,14.0,12.5,37,31,14,False
55492,14.0,12.5,37,31,16,False
55493,14.0,12.5,37,31,18,False
55494,14.0,12.5,37,31,20,False
55495,14.0,12.5,37,33,10,False
55496,14.0,12.5,37,33,12,False
55497,14.0,12.5,37,33,14,False
55498,14.0,12.5,37,33,16,False
55499,14.0,12.5,37,33,18,False
55500,14.0,12.5,37,33,20,False
55501,14.0,12.5,37,35,10,False
55502,14.0,12.5,37,35,12,False
55503,14.0,12.5,37,35,14,False
55504,14.0,12.5,37,35,16,False
55505,14.0,12.5,37,35,18,False
55506,14.0,12.5,37,35,20,False
55507,14.0,12.5,40,15,10,False
55508,14.0,12.5,40,15,12,False
55509,14.0,12.5,40,15,14,False
55510,14.0,12.5,40,15,16,False
55511,14.0,12.5,40,15,18,False
55512,14.0,12.5,40,15,20,False
55513,14.0,12.5,40,17,10,False
55514,14.0,12.5,40,17,12,False
55515,14.0,12.5,40,17,14,False
55516,14.0,12.5,40,17,16,False
55517,14.0,12.5,40,17,18,False
55518,14.0,12.5,40,17,20,False
55519,14.0,12.5,40,19,10,False
55520,14.0,12.5,40,19,12,False
55521,14.0,12.5,40,19,14,False
55522,14.0,12.5,40,19,16,False
55523,14.0,12.5,40,19,18,False
55524,14.0,12.5,40,19,20,False
55525,14.0,12.5,40,21,10,False
55526,14.0,12.5,40,21,12,False
55527,14.0,12.5,40,21,14,False
55528,14.0,12.5,40,21,16,False
55529,14.0,12.5,40,21,18,False
55530,14.0,12.5,40,21,20,False
55531,14.0,12.5,40,23,10,False
55532,14.0,12.5,40,23,12,False
55533,14.0,12.5,40,23,14,False
55534,14.0,12.5,40,23,16,False
55535,14.0,12.5,40,23,18,False
55536,14.0,12.5,40,23,20,False
55537,14.0,12.5,40,25,10,False
55538,14.0,12.5,40,25,12,False
55539,14.0,12.5,40,25,14,False
55540,14.0,12.5,40,25,16,False
55541,14.0,12.5,40,25,18,False
55542,14.0,12.5,40,25,20,False
55543,14.0,12.5,40,27,10,False
55544,14.0,12.5,40,27,12,False
55545,14.0,12.5,40,27,14,False
55546,14.0,12.5,40,27,16,False
55547,14.0,12.5,40,27,18,False
55548,14.0,12.5,40,27,20,False
55549,14.0,12.5,40,29,10,False
55550,14.0,12.5,40,29,12,False
55551,14.0,12.5,40,29,14,False
55552,14.0,12.5,40,29,16,False
55553,14.0,12.5,40,29,18,False
55554,14.0,12.5,40,29,20,False
55555,14.0,12.5,40,31,10,False
55556,14.0,12.5,40,31,12,False
55557,14.0,12.5,40,31,14,False
55558,14.0,12.5,40,31,16,False
55559,14.0,12.5,40,31,18,False
55560,14.0,12.5,40,31,20,False
55561,14.0,12.5,40,33,10,False
55562,14.0,12.5,40,33,12,False
55563,14.0,12.5,40,33,14,False
55564,14.0,12.5,40,33,16,False
55565,14.0,12.5,40,33,18,False
55566,14.0,12.5,40,33,20,False
55567,14.0,12.5,40,35,10,False
55568,14.0,12.5,40,35,12,False
55569,14.0,12.5,40,35,14,False
55570,14.0,12.5,40,35,16,False
55571,14.0,12.5,40,35,18,False
55572,14.0,12.5,40,35,20,False
55573,14.0,12.5,43,15,10,False
55574,14.0,12.5,43,15,12,False
55575,14.0,12.5,43,15,14,False
55576,14.0,12.5,43,15,16,False
55577,14.0,12.5,43,15,18,False
55578,14.0,12.5,43,15,20,False
55579,14.0,12.5,43,17,10,False
55580,14.0,12.5,43,17,12,False
55581,14.0,12.5,43,17,14,False
55582,14.0,12.5,43,17,16,False
55583,14.0,12.5,43,17,18,False
55584,14.0,12.5,43,17,20,False
55585,14.0,12.5,43,19,10,False
55586,14.0,12.5,43,19,12,False
55587,14.0,12.5,43,19,14,False
55588,14.0,12.5,43,19,16,False
55589,14.0,12.5,43,19,18,False
55590,14.0,12.5,43,19,20,False
55591,14.0,12.5,43,21,10,False
55592,14.0,12.5,43,21,12,False
55593,14.0,12.5,43,21,14,False
55594,14.0,12.5,43,21,16,False
55595,14.0,12.5,43,21,18,False
55596,14.0,12.5,43,21,20,False
55597,14.0,12.5,43,23,10,False
55598,14.0,12.5,43,23,12,False
55599,14.0,12.5,43,23,14,False
55600,14.0,12.5,43,23,16,False
55601,14.0,12.5,43,23,18,False
55602,14.0,12.5,43,23,20,False
55603,14.0,12.5,43,25,10,False
55604,14.0,12.5,43,25,12,False
55605,14.0,12.5,43,25,14,False
55606,14.0,12.5,43,25,16,False
55607,14.0,12.5,43,25,18,False
55608,14.0,12.5,43,25,20,False
55609,14.0,12.5,43,27,10,False
55610,14.0,12.5,43,27,12,False
55611,14.0,12.5,43,27,14,False
55612,14.0,12.5,43,27,16,False
55613,14.0,12.5,43,27,18,False
55614,14.0,12.5,43,27,20,False
55615,14.0,12.5,43,29,10,False
55616,14.0,12.5,43,29,12,False
55617,14.0,12.5,43,29,14,False
55618,14.0,12.5,43,29,16,False
55619,14.0,12.5,43,29,18,False
55620,14.0,12.5,43,29,20,False
55621,14.0,12.5,43,31,10,False
55622,14.0,12.5,43,31,12,False
55623,14.0,12.5,43,31,14,False
55624,14.0,12.5,43,31,16,False
55625,14.0,12.5,43,31,18,False
55626,14.0,12.5,43,31,20,False
55627,14.0,12.5,43,33,10,False
55628,14.0,12.5,43,33,12,False
55629,14.0,12.5,43,33,14,False
55630,14.0,12.5,43,33,16,False
55631,14.0,12.5,43,33,18,False
55632,14.0,12.5,43,33,20,False
55633,14.0,12.5,43,35,10,False
55634,14.0,12.5,43,35,12,False
55635,14.0,12.5,43,35,14,False
55636,14.0,12.5,43,35,16,False
55637,14.0,12.5,43,35,18,False
55638,14.0,12.5,43,35,20,False
