HBO1,HHB1,HBO2,HHB2,d1,a1,a2,b1,b2
7.805601782710437,8.88214306409916,30.08481825434215,28.223169683940732,11.0,1.6712363008405067,2.3639590304204985,1.5180142186624026,0.745422517614813
19.05560178271044,6.382143064099162,52.58481825434215,23.223169683940732,18.0,2.2962363008405067,2.9889590304204985,1.8930142186624028,1.8704225176148133
11.555601782710436,11.38214306409916,37.58481825434215,33.22316968394073,13.0,1.0462363008405067,1.7389590304204987,1.1430142186624026,1.120422517614813
12.024351782710436,6.694643064099162,42.27231825434215,15.098169683940732,14.0,1.7493613008405067,1.9733340304204987,1.5648892186624026,1.073547517614813
19.52435178271044,11.69464306409916,27.27231825434215,25.098169683940732,19.0,2.9993613008405067,0.7233340304204987,0.8148892186624026,1.8235475176148133
8.274351782710436,4.194643064099162,49.77231825434215,30.098169683940732,17.0,1.1243613008405067,1.3483340304204987,1.1898892186624026,0.698547517614813
15.774351782710438,9.19464306409916,34.77231825434215,20.098169683940732,12.0,2.3743613008405067,2.5983340304204985,1.9398892186624028,1.4485475176148133
17.64935178271044,2.9446430640991617,31.02231825434215,32.59816968394073,18.0,2.6868613008405067,2.2858340304204985,1.0023892186624026,1.261047517614813
10.149351782710436,7.944643064099162,46.02231825434215,22.598169683940732,13.0,1.4368613008405067,1.0358340304204987,1.7523892186624026,0.511047517614813
6.399351782710437,5.444643064099162,38.52231825434215,27.598169683940732,16.0,0.8118613008405069,1.6608340304204987,0.6273892186624026,0.886047517614813
13.899351782710438,10.44464306409916,53.52231825434215,17.598169683940732,11.0,2.0618613008405067,2.9108340304204985,1.3773892186624026,1.6360475176148133
12.961851782710436,3.5696430640991617,32.89731825434215,23.848169683940732,20.0,1.9056113008405067,2.1295840304204985,0.5336392186624026,1.354797517614813
5.461851782710437,8.56964306409916,47.89731825434215,33.84816968394073,15.0,0.6556113008405069,0.8795840304204987,1.2836392186624026,0.604797517614813
9.211851782710436,6.069643064099162,25.39731825434215,18.848169683940732,12.0,1.2806113008405067,1.5045840304204987,0.9086392186624026,0.979797517614813
16.71185178271044,11.06964306409916,40.39731825434215,28.848169683940732,17.0,2.5306113008405067,2.7545840304204985,1.6586392186624026,1.7297975176148133
14.836851782710438,4.819643064099162,51.64731825434215,26.348169683940732,14.0,2.2181113008405067,2.4420840304204985,1.0961392186624026,1.167297517614813
7.336851782710437,9.81964306409916,36.64731825434215,16.348169683940732,19.0,0.9681113008405067,1.1920840304204987,1.8461392186624028,1.9172975176148133
18.58685178271044,12.31964306409916,44.14731825434215,21.348169683940732,11.0,2.8431113008405067,1.8170840304204987,1.4711392186624026,0.792297517614813
11.086851782710436,7.319643064099162,29.14731825434215,31.348169683940732,16.0,1.5931113008405067,0.5670840304204989,0.7211392186624026,1.5422975176148133
11.321226782710436,4.663393064099162,35.24106825434215,18.535669683940732,19.0,2.4915488008405067,1.3092715304204987,1.3070767186624026,0.768860017614813
18.82122678271044,9.66339306409916,50.24106825434215,28.535669683940732,14.0,1.2415488008405067,2.5592715304204985,0.5570767186624026,1.5188600176148133
7.571226782710437,12.16339306409916,27.74106825434215,23.535669683940732,16.0,0.6165488008405069,1.9342715304204987,1.6820767186624026,1.143860017614813
15.071226782710438,7.163393064099162,42.74106825434215,33.53566968394073,11.0,1.8665488008405067,0.6842715304204987,0.9320767186624026,1.8938600176148133
16.94622678271044,3.4133930640991617,53.99106825434215,21.035669683940732,15.0,1.5540488008405067,1.6217715304204987,1.8695767186624028,0.956360017614813
9.446226782710436,8.41339306409916,38.99106825434215,31.035669683940732,20.0,2.8040488008405067,2.8717715304204985,1.1195767186624026,1.7063600176148133
5.696226782710437,5.913393064099162,46.49106825434215,26.035669683940732,17.0,0.9290488008405067,2.2467715304204985,0.7445767186624026,1.331360017614813
13.196226782710438,10.91339306409916,31.49106825434215,16.035669683940732,12.0,2.1790488008405067,0.9967715304204987,1.4945767186624026,0.581360017614813
14.133726782710438,2.7883930640991617,40.86606825434215,29.785669683940732,13.0,2.3352988008405067,1.4655215304204987,0.8383267186624026,0.862610017614813
6.633726782710437,7.788393064099162,25.86606825434215,19.785669683940732,18.0,1.0852988008405067,2.7155215304204985,1.5883267186624026,1.6126100176148133
10.383726782710436,5.288393064099162,48.36606825434215,34.78566968394073,10.0,2.9602988008405067,2.0905215304204985,1.9633267186624028,1.237610017614813
17.88372678271044,10.28839306409916,33.36606825434215,24.785669683940732,15.0,1.7102988008405067,0.8405215304204987,1.2133267186624026,1.9876100176148133
16.00872678271044,6.538393064099162,29.61606825434215,27.285669683940732,19.0,2.0227988008405067,1.7780215304204987,1.7758267186624026,0.675110017614813
8.508726782710436,11.53839306409916,44.61606825434215,17.285669683940732,14.0,0.7727988008405069,0.5280215304204989,1.0258267186624026,1.4251100176148133
19.75872678271044,4.038393064099162,37.11606825434215,32.28566968394073,12.0,1.3977988008405067,2.4030215304204985,1.4008267186624026,1.050110017614813
12.258726782710436,9.03839306409916,52.11606825434215,22.285669683940732,17.0,2.6477988008405067,1.1530215304204987,0.6508267186624026,1.8001100176148133
11.789976782710436,4.350893064099162,54.92856825434215,26.660669683940732,11.0,0.8509238008405069,2.6373965304204985,0.9789517186624026,1.9407350176148133
19.28997678271044,9.35089306409916,39.92856825434215,16.660669683940732,16.0,2.1009238008405067,1.3873965304204987,1.7289517186624026,1.190735017614813
8.039976782710436,6.850893064099162,32.42856825434215,21.660669683940732,14.0,2.7259238008405067,0.7623965304204987,0.6039517186624026,1.5657350176148133
15.539976782710438,11.85089306409916,47.42856825434215,31.660669683940732,19.0,1.4759238008405067,2.0123965304204985,1.3539517186624026,0.815735017614813
17.41497678271044,5.600893064099162,43.67856825434215,24.160669683940732,13.0,1.1634238008405067,2.9498965304204985,1.5414517186624026,0.628235017614813
9.914976782710436,10.60089306409916,28.67856825434215,34.16066968394073,18.0,2.4134238008405067,1.6998965304204987,0.7914517186624026,1.378235017614813
6.164976782710437,3.1008930640991617,51.17856825434215,19.160669683940732,10.0,1.7884238008405067,1.0748965304204987,1.1664517186624026,1.7532350176148133
13.664976782710438,8.10089306409916,36.17856825434215,29.160669683940732,15.0,0.5384238008405069,2.3248965304204985,1.9164517186624028,1.003235017614813
12.727476782710436,6.225893064099162,49.30356825434215,32.91066968394073,16.0,2.8821738008405067,2.7936465304204985,1.0727017186624026,0.534485017614813
5.227476782710437,11.22589306409916,34.30356825434215,22.910669683940732,11.0,1.6321738008405067,1.5436465304204987,1.8227017186624028,1.284485017614813
8.977476782710436,3.7258930640991617,41.80356825434215,27.910669683940732,18.0,2.2571738008405067,0.9186465304204987,1.4477017186624026,1.6594850176148133
16.47747678271044,8.72589306409916,26.80356825434215,17.910669683940732,13.0,1.0071738008405067,2.1686465304204985,0.6977017186624026,0.909485017614813
14.602476782710438,12.47589306409916,38.05356825434215,15.410669683940732,17.0,1.3196738008405067,0.6061465304204989,0.5102017186624026,1.8469850176148133
7.102476782710437,7.475893064099162,53.05356825434215,25.410669683940732,12.0,2.5696738008405067,1.8561465304204987,1.2602017186624026,1.096985017614813
18.35247678271044,4.975893064099162,30.55356825434215,30.410669683940732,15.0,1.9446738008405067,1.2311465304204987,0.8852017186624026,1.4719850176148133
10.852476782710436,9.97589306409916,45.55356825434215,20.410669683940732,20.0,0.6946738008405069,2.4811465304204985,1.6352017186624026,0.721985017614813
10.969664282710436,5.991518064099162,30.31919325434215,23.066919683940732,14.0,0.5579550508405069,1.6413027804204987,1.3422329686624026,1.7649537676148133
18.46966428271044,10.99151806409916,45.31919325434215,33.06691968394073,19.0,1.8079550508405067,2.8913027804204985,0.5922329686624026,1.014953767614813
7.219664282710437,3.4915180640991617,37.81919325434215,18.066919683940732,11.0,2.4329550508405067,2.2663027804204985,1.7172329686624026,0.639953767614813
14.719664282710438,8.49151806409916,52.81919325434215,28.066919683940732,16.0,1.1829550508405067,1.0163027804204987,0.9672329686624026,1.389953767614813
16.59466428271044,12.24151806409916,41.56919325434215,25.566919683940732,20.0,1.4954550508405067,1.3288027804204987,1.9047329686624028,1.5774537676148133
9.094664282710436,7.241518064099162,26.56919325434215,15.566919683940732,15.0,2.7454550508405067,2.5788027804204985,1.1547329686624026,0.827453767614813
5.344664282710437,4.741518064099162,49.06919325434215,20.566919683940732,12.0,2.1204550508405067,1.9538027804204987,0.7797329686624026,1.9524537676148133
12.844664282710436,9.74151806409916,34.06919325434215,30.566919683940732,17.0,0.8704550508405069,0.7038027804204987,1.5297329686624026,1.202453767614813
13.782164282710438,4.116518064099162,50.94419325434215,16.816919683940732,18.0,0.7142050508405069,1.7975527804204987,0.6859829686624026,1.4837037676148133
6.282164282710437,9.11651806409916,35.94419325434215,26.816919683940732,13.0,1.9642050508405067,0.5475527804204989,1.4359829686624026,0.733703767614813
10.032164282710436,6.616518064099162,43.44419325434215,31.816919683940732,16.0,2.5892050508405067,2.4225527804204985,1.8109829686624028,1.8587037676148133
17.53216428271044,11.61651806409916,28.44419325434215,21.816919683940732,11.0,1.3392050508405067,1.1725527804204987,1.0609829686624026,1.108703767614813
15.657164282710438,5.366518064099162,32.19419325434215,34.31691968394073,14.0,1.0267050508405067,1.4850527804204987,1.6234829686624026,1.6712037676148133
8.157164282710436,10.36651806409916,47.19419325434215,24.316919683940732,19.0,2.2767050508405067,2.7350527804204985,0.8734829686624026,0.921203767614813
19.40716428271044,2.8665180640991617,54.69419325434215,29.316919683940732,17.0,1.6517050508405067,2.1100527804204985,1.2484829686624026,0.546203767614813
11.907164282710436,7.866518064099162,39.69419325434215,19.316919683940732,12.0,2.9017050508405067,0.8600527804204987,1.9984829686624028,1.296203767614813
12.375914282710436,3.1790180640991617,36.88169325434215,19.941919683940732,16.0,2.1985800508405067,2.9694277804204985,0.9203579686624026,1.343078767614813
19.87591428271044,8.17901806409916,51.88169325434215,29.941919683940732,11.0,0.9485800508405067,1.7194277804204987,1.6703579686624026,0.593078767614813
8.625914282710436,5.679018064099162,29.38169325434215,24.941919683940732,19.0,2.8235800508405067,1.0944277804204987,0.5453579686624026,0.968078767614813
16.12591428271044,10.67901806409916,44.38169325434215,34.94191968394073,14.0,1.5735800508405067,2.3444277804204985,1.2953579686624026,1.7180787676148133
18.00091428271044,6.929018064099162,48.13169325434215,17.441919683940732,18.0,1.8860800508405067,2.6569277804204985,1.4828579686624026,1.155578767614813
10.500914282710436,11.92901806409916,33.13169325434215,27.441919683940732,13.0,0.6360800508405069,1.4069277804204987,0.7328579686624026,1.9055787676148133
6.750914282710437,4.429018064099162,40.63169325434215,22.441919683940732,15.0,1.2610800508405067,0.7819277804204987,1.1078579686624026,0.780578767614813
14.250914282710438,9.42901806409916,25.63169325434215,32.44191968394073,10.0,2.5110800508405067,2.0319277804204985,1.8578579686624028,1.5305787676148133
13.313414282710438,5.054018064099162,46.25669325434215,28.691919683940732,11.0,2.6673300508405067,0.6256777804204989,1.2016079686624026,1.061828767614813
5.813414282710437,10.05401806409916,31.25669325434215,18.691919683940732,16.0,1.4173300508405067,1.8756777804204987,1.9516079686624028,1.8118287676148133
9.563414282710436,2.5540180640991617,53.75669325434215,33.69191968394073,13.0,0.7923300508405069,1.2506777804204987,1.5766079686624026,0.686828767614813
17.06341428271044,7.554018064099162,38.75669325434215,23.691919683940732,18.0,2.0423300508405067,2.5006777804204985,0.8266079686624026,1.4368287676148133
15.188414282710438,3.8040180640991617,27.50669325434215,31.191919683940732,12.0,1.7298300508405067,2.8131777804204985,0.6391079686624026,1.249328767614813
7.688414282710437,8.80401806409916,42.50669325434215,21.191919683940732,17.0,2.9798300508405067,1.5631777804204987,1.3891079686624026,1.9993287676148133
18.93841428271044,6.304018064099162,35.00669325434215,16.191919683940732,20.0,1.1048300508405067,0.9381777804204987,1.0141079686624026,0.874328767614813
11.438414282710436,11.30401806409916,50.00669325434215,26.191919683940732,15.0,2.3548300508405067,2.1881777804204985,1.7641079686624026,1.6243287676148133
11.204039282710436,3.3352680640991617,44.85044325434215,34.00441968394073,17.0,2.0813925508405067,0.9772402804204987,1.9750454686624028,0.897766267614813
18.70403928271044,8.33526806409916,29.85044325434215,24.004419683940732,12.0,0.8313925508405069,2.2272402804204985,1.2250454686624026,1.6477662676148133
7.454039282710437,5.835268064099162,52.35044325434215,29.004419683940732,14.0,1.4563925508405067,2.8522402804204985,0.8500454686624026,1.272766267614813
14.954039282710438,10.83526806409916,37.35044325434215,19.004419683940732,19.0,2.7063925508405067,1.6022402804204987,1.6000454686624026,0.522766267614813
16.82903928271044,4.585268064099162,26.10044325434215,16.504419683940732,15.0,2.3938925508405067,0.6647402804204987,1.4125454686624026,0.710266267614813
9.329039282710436,9.58526806409916,41.10044325434215,26.504419683940732,10.0,1.1438925508405067,1.9147402804204987,0.6625454686624026,1.4602662676148133
5.579039282710437,12.08526806409916,33.60044325434215,31.504419683940732,18.0,0.5188925508405069,2.5397402804204985,1.7875454686624026,1.085266267614813
13.079039282710438,7.085268064099162,48.60044325434215,21.504419683940732,13.0,1.7688925508405067,1.2897402804204987,1.0375454686624026,1.8352662676148133
14.016539282710438,6.460268064099162,39.22544325434215,25.254419683940732,12.0,1.6126425508405067,1.1334902804204987,1.6937954686624026,0.804016267614813
6.516539282710437,11.46026806409916,54.22544325434215,15.254419683940732,17.0,2.8626425508405067,2.3834902804204985,0.9437954686624026,1.5540162676148133
10.266539282710436,3.9602680640991617,31.72544325434215,20.254419683940732,20.0,0.9876425508405067,0.5084902804204989,1.3187954686624026,1.179016267614813
17.76653928271044,8.96026806409916,46.72544325434215,30.254419683940732,15.0,2.2376425508405067,1.7584902804204987,0.5687954686624026,1.9290162676148133
15.891539282710438,2.7102680640991617,50.47544325434215,22.754419683940732,11.0,2.5501425508405067,0.8209902804204987,0.7562954686624026,0.991516267614813
8.391539282710436,7.710268064099162,35.47544325434215,32.75441968394073,16.0,1.3001425508405067,2.0709902804204985,1.5062954686624026,1.7415162676148133
19.64153928271044,5.210268064099162,42.97544325434215,17.754419683940732,14.0,0.6751425508405069,2.6959902804204985,1.8812954686624028,1.366516267614813
12.141539282710436,10.21026806409916,27.97544325434215,27.754419683940732,19.0,1.9251425508405067,1.4459902804204987,1.1312954686624026,0.616516267614813
11.672789282710436,5.522768064099162,53.28794325434215,30.879419683940732,19.0,1.2220175508405067,2.3053652804204985,1.4594204686624026,1.9758912676148133
19.17278928271044,10.52276806409916,38.28794325434215,20.879419683940732,14.0,2.4720175508405067,1.0553652804204987,0.7094204686624026,1.225891267614813
7.922789282710437,3.0227680640991617,45.78794325434215,15.879419683940732,12.0,1.8470175508405067,1.6803652804204987,1.0844204686624026,1.6008912676148133
15.422789282710438,8.02276806409916,30.78794325434215,25.879419683940732,17.0,0.5970175508405069,2.9303652804204985,1.8344204686624028,0.850891267614813
17.29778928271044,4.272768064099162,34.53794325434215,28.379419683940732,13.0,2.7845175508405067,1.9928652804204987,0.8969204686624026,1.7883912676148133
9.797789282710436,9.27276806409916,49.53794325434215,18.379419683940732,18.0,1.5345175508405067,0.7428652804204987,1.6469204686624026,1.038391267614813
6.047789282710437,6.772768064099162,27.03794325434215,33.37941968394073,11.0,2.1595175508405067,1.3678652804204987,0.5219204686624026,1.4133912676148133
13.547789282710438,11.77276806409916,42.03794325434215,23.379419683940732,16.0,0.9095175508405067,2.6178652804204985,1.2719204686624026,0.663391267614813
12.610289282710436,12.39776806409916,28.91294325434215,17.129419683940732,15.0,1.0657675508405067,2.4616152804204985,0.6156704686624026,1.8821412676148133
5.110289282710437,7.397768064099162,43.91294325434215,27.129419683940732,10.0,2.3157675508405067,1.2116152804204987,1.3656704686624026,1.132141267614813
8.860289282710436,4.897768064099162,36.41294325434215,22.129419683940732,18.0,1.6907675508405067,1.8366152804204987,0.9906704686624026,1.5071412676148133
16.36028928271044,9.89776806409916,51.41294325434215,32.12941968394073,13.0,2.9407675508405067,0.5866152804204989,1.7406704686624026,0.757141267614813
14.485289282710438,6.147768064099162,40.16294325434215,19.629419683940732,19.0,0.7532675508405069,2.1491152804204985,1.1781704686624026,0.569641267614813
6.985289282710437,11.14776806409916,25.16294325434215,29.629419683940732,14.0,2.0032675508405067,0.8991152804204987,1.9281704686624028,1.319641267614813
18.23528928271044,3.6477680640991617,47.66294325434215,24.629419683940732,16.0,2.6282675508405067,1.5241152804204987,1.5531704686624026,1.6946412676148133
10.735289282710436,8.64776806409916,32.66294325434215,34.62941968394073,11.0,1.3782675508405067,2.7741152804204985,0.8031704686624026,0.944641267614813
10.793883032710436,5.327455564099162,40.51450575434215,25.801294683940732,16.0,1.9349081758405067,1.8073184054204987,1.0316860936624026,0.997375642614813
18.29388303271044,10.32745556409916,25.51450575434215,15.801294683940732,11.0,0.6849081758405069,0.5573184054204989,1.7816860936624026,1.7473756426148133
7.043883032710437,2.8274555640991617,48.01450575434215,20.801294683940732,19.0,1.3099081758405067,2.4323184054204985,0.6566860936624026,1.372375642614813
14.543883032710438,7.827455564099162,33.01450575434215,30.801294683940732,14.0,2.5599081758405067,1.1823184054204987,1.4066860936624026,0.622375642614813
16.41888303271044,4.077455564099162,29.26450575434215,23.301294683940732,17.0,2.2474081758405067,1.4948184054204987,1.5941860936624026,0.809875642614813
8.918883032710436,9.07745556409916,44.26450575434215,33.30129468394073,12.0,0.9974081758405067,2.7448184054204985,0.8441860936624026,1.5598756426148133
5.168883032710437,6.577455564099162,36.76450575434215,18.301294683940732,15.0,2.8724081758405067,2.1198184054204985,1.2191860936624026,1.184875642614813
12.668883032710436,11.57745556409916,51.76450575434215,28.301294683940732,20.0,1.6224081758405067,0.8698184054204987,1.9691860936624028,1.9348756426148133
13.606383032710438,12.20245556409916,34.88950575434215,32.05129468394073,11.0,1.7786581758405067,1.6510684054204987,1.1254360936624026,0.716125642614813
6.106383032710437,7.202455564099162,49.88950575434215,22.051294683940732,16.0,0.5286581758405069,2.9010684054204985,1.8754360936624028,1.4661256426148133
9.856383032710436,4.702455564099162,27.38950575434215,27.051294683940732,13.0,1.1536581758405067,2.2760684054204985,1.5004360936624026,1.091125642614813
17.35638303271044,9.70245556409916,42.38950575434215,17.051294683940732,18.0,2.4036581758405067,1.0260684054204987,0.7504360936624026,1.8411256426148133
15.481383032710438,5.952455564099162,53.63950575434215,34.55129468394073,12.0,2.7161581758405067,1.3385684054204987,0.5629360936624026,0.903625642614813
7.981383032710437,10.95245556409916,38.63950575434215,24.551294683940732,17.0,1.4661581758405067,2.5885684054204985,1.3129360936624026,1.6536256426148133
19.23138303271044,3.4524555640991617,46.13950575434215,29.551294683940732,19.0,0.8411581758405069,1.9635684054204987,0.9379360936624026,1.278625642614813
11.731383032710436,8.45245556409916,31.13950575434215,19.551294683940732,14.0,2.0911581758405067,0.7135684054204987,1.6879360936624026,0.528625642614813
12.200133032710436,3.7649555640991617,48.95200575434215,18.926294683940732,14.0,1.3880331758405067,0.6354434054204989,1.2660610936624026,0.575500642614813
19.70013303271044,8.76495556409916,33.95200575434215,28.926294683940732,19.0,2.6380331758405067,1.8854434054204987,0.5160610936624026,1.325500642614813
8.450133032710436,6.264955564099162,41.45200575434215,23.926294683940732,12.0,2.0130331758405067,1.2604434054204987,1.6410610936624026,1.7005006426148133
15.950133032710438,11.26495556409916,26.45200575434215,33.92629468394073,17.0,0.7630331758405069,2.5104434054204985,0.8910610936624026,0.950500642614813
17.82513303271044,5.014955564099162,37.70200575434215,21.426294683940732,10.0,2.9505331758405067,2.8229434054204985,1.8285610936624028,1.8880006426148133
10.325133032710436,10.01495556409916,52.70200575434215,31.426294683940732,15.0,1.7005331758405067,1.5729434054204987,1.0785610936624026,1.138000642614813
6.575133032710437,2.5149555640991617,30.20200575434215,26.426294683940732,13.0,2.3255331758405067,0.9479434054204987,0.7035610936624026,1.5130006426148133
14.075133032710438,7.514955564099162,45.20200575434215,16.426294683940732,18.0,1.0755331758405067,2.1979434054204985,1.4535610936624026,0.763000642614813
13.137633032710438,6.889955564099162,54.57700575434215,30.176294683940732,18.0,0.9192831758405067,2.9791934054204985,0.7973110936624026,1.7942506426148133
5.637633032710437,11.88995556409916,39.57700575434215,20.176294683940732,13.0,2.1692831758405067,1.7291934054204987,1.5473110936624026,1.044250642614813
9.387633032710436,4.389955564099162,32.07700575434215,15.176294683940732,16.0,1.5442831758405067,1.1041934054204987,1.9223110936624028,1.4192506426148133
16.88763303271044,9.38995556409916,47.07700575434215,25.176294683940732,11.0,2.7942831758405067,2.3541934054204985,1.1723110936624026,0.669250642614813
15.012633032710438,3.1399555640991617,43.32700575434215,27.676294683940732,15.0,0.6067831758405069,2.6666934054204985,1.7348110936624026,1.9817506426148133
7.512633032710437,8.13995556409916,28.32700575434215,17.676294683940732,20.0,1.8567831758405067,1.4166934054204987,0.9848110936624026,1.231750642614813
18.76263303271044,5.639955564099162,50.82700575434215,32.67629468394073,17.0,2.4817831758405067,0.7916934054204987,1.3598110936624026,1.6067506426148133
11.262633032710436,10.63995556409916,35.82700575434215,22.676294683940732,12.0,1.2317831758405067,2.0416934054204985,0.6098110936624026,0.856750642614813
11.497008032710436,2.6712055640991617,26.92075575434215,34.86379468394073,19.0,2.9114706758405067,1.1432559054204987,1.5238735936624026,1.6770631426148133
18.99700803271044,7.671205564099162,41.92075575434215,24.863794683940732,14.0,1.6614706758405067,2.3932559054204985,0.7738735936624026,0.927063142614813
7.747008032710437,5.171205564099162,34.42075575434215,29.863794683940732,12.0,2.2864706758405067,0.5182559054204989,1.1488735936624026,0.552063142614813
15.247008032710438,10.17120556409916,49.42075575434215,19.863794683940732,17.0,1.0364706758405067,1.7682559054204987,1.8988735936624028,1.302063142614813
17.12200803271044,6.421205564099162,45.67075575434215,32.36379468394073,13.0,1.3489706758405067,0.8307559054204987,0.9613735936624026,1.4895631426148133
9.622008032710436,11.42120556409916,30.67075575434215,22.363794683940732,18.0,2.5989706758405067,2.0807559054204985,1.7113735936624026,0.739563142614813
5.872008032710437,3.9212055640991617,53.17075575434215,27.363794683940732,10.0,1.9739706758405067,2.7057559054204985,0.5863735936624026,1.8645631426148133
13.372008032710438,8.92120556409916,38.17075575434215,17.363794683940732,15.0,0.7239706758405069,1.4557559054204987,1.3363735936624026,1.114563142614813
14.309508032710438,4.546205564099162,47.54575575434215,23.613794683940732,15.0,0.8802206758405069,0.9870059054204987,1.9926235936624028,1.5833131426148133
6.809508032710437,9.54620556409916,32.54575575434215,33.61379468394073,20.0,2.1302206758405067,2.2370059054204985,1.2426235936624026,0.833313142614813
10.559508032710436,12.04620556409916,40.04575575434215,18.613794683940732,17.0,2.7552206758405067,2.8620059054204985,0.8676235936624026,1.9583131426148133
18.05950803271044,7.046205564099162,25.04575575434215,28.613794683940732,12.0,1.5052206758405067,1.6120059054204987,1.6176235936624026,1.208313142614813
16.18450803271044,3.2962055640991617,36.29575575434215,26.113794683940732,19.0,1.1927206758405067,0.6745059054204987,1.0551235936624026,1.7708131426148133
8.684508032710436,8.29620556409916,51.29575575434215,16.113794683940732,14.0,2.4427206758405067,1.9245059054204987,1.8051235936624028,1.020813142614813
19.93450803271044,5.796205564099162,28.79575575434215,21.113794683940732,16.0,1.8177206758405067,2.5495059054204985,1.4301235936624026,0.645813142614813
12.434508032710436,10.79620556409916,43.79575575434215,31.113794683940732,11.0,0.5677206758405069,1.2995059054204987,0.6801235936624026,1.395813142614813
11.965758032710436,6.108705564099162,33.48325575434215,27.988794683940732,17.0,2.3645956758405067,2.4713809054204985,1.8519985936624028,1.255188142614813
19.46575803271044,11.10870556409916,48.48325575434215,17.988794683940732,12.0,1.1145956758405067,1.2213809054204987,1.1019985936624026,0.505188142614813
8.215758032710436,3.6087055640991617,25.98325575434215,32.98879468394073,14.0,2.9895956758405067,1.8463809054204987,0.7269985936624026,0.880188142614813
15.715758032710438,8.60870556409916,40.98325575434215,22.988794683940732,19.0,1.7395956758405067,0.5963809054204989,1.4769985936624026,1.6301881426148133
17.59075803271044,12.35870556409916,52.23325575434215,30.488794683940732,16.0,2.0520956758405067,2.1588809054204985,1.2894985936624026,1.067688142614813
10.090758032710436,7.358705564099162,37.23325575434215,20.488794683940732,11.0,0.8020956758405069,0.9088809054204987,0.5394985936624026,1.8176881426148133
6.340758032710437,4.858705564099162,44.73325575434215,15.488794683940732,18.0,1.4270956758405067,1.5338809054204987,1.6644985936624026,0.692688142614813
13.840758032710438,9.85870556409916,29.73325575434215,25.488794683940732,13.0,2.6770956758405067,2.7838809054204985,0.9144985936624026,1.4426881426148133
12.903258032710436,4.233705564099162,42.85825575434215,21.738794683940732,13.0,2.5208456758405067,2.3151309054204985,1.7582485936624026,1.161438142614813
5.403258032710437,9.23370556409916,27.85825575434215,31.738794683940732,18.0,1.2708456758405067,1.0651309054204987,1.0082485936624026,1.9114381426148133
9.153258032710436,6.733705564099162,50.35825575434215,26.738794683940732,10.0,0.6458456758405069,1.6901309054204987,1.3832485936624026,0.786438142614813
16.65325803271044,11.73370556409916,35.35825575434215,16.738794683940732,15.0,1.8958456758405067,2.9401309054204985,0.6332485936624026,1.5364381426148133
14.778258032710438,5.483705564099162,31.60825575434215,19.238794683940732,11.0,1.5833456758405067,2.0026309054204985,0.8207485936624026,1.348938142614813
7.278258032710437,10.48370556409916,46.60825575434215,29.238794683940732,16.0,2.8333456758405067,0.7526309054204987,1.5707485936624026,0.598938142614813
18.52825803271044,2.9837055640991617,39.10825575434215,24.238794683940732,14.0,0.9583456758405067,1.3776309054204987,1.9457485936624028,0.973938142614813
11.028258032710436,7.983705564099162,54.10825575434215,34.23879468394073,19.0,2.2083456758405067,2.6276309054204985,1.1957485936624026,1.7239381426148133
10.911070532710436,3.9993305640991617,38.87388075434215,31.895044683940732,14.0,2.6575644258405067,0.8112246554204987,1.5121548436624026,0.680969392614813
18.41107053271044,8.99933056409916,53.87388075434215,21.895044683940732,19.0,1.4075644258405067,2.0612246554204985,0.7621548436624026,1.4309693926148133
